click_id;website;user_id;ad_id;did_click
click14;www.facebook.com;user25;5;False
click15;https://www.imdb.com;user25;50;True
click16;www.facebook.com;user25;53;False
click17;http://www.facebook.com;user25;50;False
click18;www.facebook.com;user25;120;False
click19;www.facebook.com;user25;67;False
click20;www.facebook.com;user25;45;False
click21;http://www.facebook.com;user25;91;False
click22;www.imdb.com;user25;68;True
click23;http://www.facebook.com;user25;98;True
click24;www.facebook.com;user25;31;False
click25;www.facebook.com;user25;115;False
click26;https://www.facebook.com;user25;4;False
click27;www.sporza.be;user25;38;False
click28;www.facebook.com;user25;14;False
click29;https://www.facebook.com;user25;111;False
click0;http://www.facebook.com;user26;48;False
click1;http://www.facebook.com;user26;123;False
click2;www.facebook.com;user26;4;False
click0;www.facebook.com;user27;2;False
click1;https://www.facebook.com;user27;86;False
click2;http://www.facebook.com;user27;35;False
click3;www.facebook.com;user27;88;False
click4;https://www.imdb.com;user27;74;False
click5;http://www.imdb.com;user27;50;True
click6;www.sporza.be;user27;64;False
click7;www.facebook.com;user27;67;False
click8;www.facebook.com;user27;14;True
click9;www.facebook.com;user27;124;True
click10;http://www.facebook.com;user27;71;False
click11;www.imdb.com;user27;85;False
click12;https://www.facebook.com;user27;93;True
click13;https://www.imdb.com;user27;107;False
click14;www.facebook.com;user27;53;False
click15;https://www.facebook.com;user27;49;False
click16;https://www.facebook.com;user27;74;True
click17;http://www.facebook.com;user27;10;False
click18;www.facebook.com;user27;68;False
click19;www.facebook.com;user27;83;False
click20;www.facebook.com;user27;40;False
click21;www.facebook.com;user27;41;False
click22;https://www.imdb.com;user27;49;False
click23;http://www.facebook.com;user27;78;False
click24;www.facebook.com;user27;18;False
click25;www.sporza.be;user27;1;True
click26;http://www.facebook.com;user27;39;False
click27;http://www.imdb.com;user27;83;False
click28;http://www.facebook.com;user27;115;False
click29;www.facebook.com;user27;102;False
click30;http://www.facebook.com;user27;19;True
click31;www.sporza.be;user27;95;False
click32;www.imdb.com;user27;47;False
click33;www.imdb.com;user27;68;False
click34;www.imdb.com;user27;19;False
click35;http://www.facebook.com;user27;104;False
click36;www.facebook.com;user27;68;False
click37;www.facebook.com;user27;53;True
click38;https://www.facebook.com;user27;21;False
click39;www.imdb.com;user27;84;False
click40;www.facebook.com;user27;72;False
click41;www.facebook.com;user27;88;False
click42;www.imdb.com;user27;104;True
click43;https://www.facebook.com;user27;30;False
click44;https://www.sporza.be;user27;69;False
click45;http://www.facebook.com;user27;97;False
click46;www.imdb.com;user27;102;False
click47;www.facebook.com;user27;32;False
click48;www.facebook.com;user27;120;False
click49;www.imdb.com;user27;18;False
click50;www.facebook.com;user27;107;False
click51;https://www.facebook.com;user27;29;False
click52;www.facebook.com;user27;71;False
click0;www.facebook.com;user28;105;False
click1;www.facebook.com;user28;13;False
click2;http://www.imdb.com;user28;28;False
click3;www.facebook.com;user28;49;False
click4;https://www.facebook.com;user28;50;False
click5;www.facebook.com;user28;8;True
click6;http://www.imdb.com;user28;91;False
click7;www.facebook.com;user28;90;False
click8;www.facebook.com;user28;107;False
click9;www.imdb.com;user28;52;False
click10;www.facebook.com;user28;84;False
click11;http://www.facebook.com;user28;112;False
click12;http://www.imdb.com;user28;2;False
click13;https://www.facebook.com;user28;91;False
click14;www.imdb.com;user28;44;False
click15;http://www.facebook.com;user28;108;False
click16;www.facebook.com;user28;17;False
click17;www.imdb.com;user28;98;False
click18;https://www.facebook.com;user28;63;False
click19;https://www.facebook.com;user28;46;False
click20;www.facebook.com;user28;6;False
click21;http://www.imdb.com;user28;81;True
click22;www.facebook.com;user28;50;False
click23;www.facebook.com;user28;16;False
click24;www.imdb.com;user28;117;False
click25;www.facebook.com;user28;55;False
click26;www.facebook.com;user28;64;False
click27;www.facebook.com;user28;98;False
click28;www.facebook.com;user28;9;False
click29;www.imdb.com;user28;63;False
click30;www.imdb.com;user28;85;False
click31;https://www.facebook.com;user28;55;False
click32;http://www.facebook.com;user28;10;False
click33;www.facebook.com;user28;28;False
click34;www.facebook.com;user28;121;True
click35;https://www.facebook.com;user28;111;False
click36;www.imdb.com;user28;70;False
click37;http://www.facebook.com;user28;19;False
click38;http://www.facebook.com;user28;53;False
click39;http://www.facebook.com;user28;111;False
click40;http://www.imdb.com;user28;92;False
click41;www.facebook.com;user28;122;False
click42;http://www.facebook.com;user28;103;False
click43;www.imdb.com;user28;16;False
click44;www.facebook.com;user28;90;False
click45;http://www.imdb.com;user28;48;False
click46;https://www.facebook.com;user28;83;False
click47;www.imdb.com;user28;117;False
click48;https://www.imdb.com;user28;42;False
click49;https://www.imdb.com;user28;41;True
click50;www.facebook.com;user28;61;False
click51;https://www.facebook.com;user28;83;False
click52;www.facebook.com;user28;100;False
click53;https://www.facebook.com;user28;5;False
click54;www.facebook.com;user28;120;True
click55;https://www.facebook.com;user28;90;False
click56;www.sporza.be;user28;78;True
click57;http://www.facebook.com;user28;24;True
click58;www.facebook.com;user28;90;False
click59;www.facebook.com;user28;103;False
click60;http://www.sporza.be;user28;122;False
click0;http://www.facebook.com;user29;65;False
click1;http://www.imdb.com;user29;47;True
click2;www.facebook.com;user29;57;False
click3;www.facebook.com;user29;106;False
click4;www.facebook.com;user29;55;True
click5;www.facebook.com;user29;24;False
click6;www.sporza.be;user29;88;False
click7;www.imdb.com;user29;60;False
click8;http://www.facebook.com;user29;59;False
click9;www.facebook.com;user29;51;False
click10;www.facebook.com;user29;59;True
click11;www.imdb.com;user29;8;False
click12;http://www.imdb.com;user29;18;False
click13;http://www.facebook.com;user29;48;False
click14;www.facebook.com;user29;17;False
click0;www.facebook.com;user30;122;False
click1;www.facebook.com;user30;53;False
click2;https://www.facebook.com;user30;18;True
click3;https://www.facebook.com;user30;122;False
click4;www.facebook.com;user30;71;False
click5;https://www.facebook.com;user30;38;True
click6;www.facebook.com;user30;121;False
click7;http://www.imdb.com;user30;8;False
click8;www.facebook.com;user30;88;False
click9;www.facebook.com;user30;62;False
click10;www.facebook.com;user30;35;False
click11;www.imdb.com;user30;100;False
click12;http://www.sporza.be;user30;10;False
click13;www.facebook.com;user30;21;True
click14;www.facebook.com;user30;2;False
click15;www.facebook.com;user30;48;False
click16;http://www.imdb.com;user30;46;False
click17;http://www.facebook.com;user30;89;False
click18;www.facebook.com;user30;51;False
click19;http://www.facebook.com;user30;29;False
click20;https://www.sporza.be;user30;120;False
click21;https://www.facebook.com;user30;121;False
click22;https://www.facebook.com;user30;58;False
click23;https://www.facebook.com;user30;110;False
click24;www.facebook.com;user30;75;False
click25;www.facebook.com;user30;110;False
click26;www.facebook.com;user30;53;False
click27;www.facebook.com;user30;78;False
click28;http://www.facebook.com;user30;87;False
click29;http://www.facebook.com;user30;114;False
click30;www.imdb.com;user30;54;False
click31;www.facebook.com;user30;95;False
click32;http://www.facebook.com;user30;57;False
click33;http://www.imdb.com;user30;44;True
click34;http://www.facebook.com;user30;60;False
click35;https://www.imdb.com;user30;34;True
click36;www.facebook.com;user30;113;False
click37;http://www.facebook.com;user30;47;False
click38;http://www.imdb.com;user30;23;False
click39;www.imdb.com;user30;79;False
click40;www.imdb.com;user30;97;False
click41;https://www.imdb.com;user30;81;False
click42;https://www.imdb.com;user30;84;False
click43;www.facebook.com;user30;39;False
click44;www.imdb.com;user30;20;False
click45;www.facebook.com;user30;64;False
click46;http://www.sporza.be;user30;117;False
click47;www.sporza.be;user30;77;True
click48;www.facebook.com;user30;108;False
click49;www.imdb.com;user30;34;True
click50;https://www.imdb.com;user30;4;True
click51;www.facebook.com;user30;30;False
click52;www.facebook.com;user30;0;False
click53;www.facebook.com;user30;121;True
click54;http://www.imdb.com;user30;61;False
click55;http://www.sporza.be;user30;58;False
click56;www.facebook.com;user30;35;False
click57;https://www.imdb.com;user30;48;False
click58;www.facebook.com;user30;32;False
click59;https://www.facebook.com;user30;18;True
click60;www.facebook.com;user30;99;False
click0;https://www.facebook.com;user31;108;False
click1;https://www.facebook.com;user31;108;False
click2;http://www.sporza.be;user31;29;False
click3;www.facebook.com;user31;109;False
click4;www.facebook.com;user31;81;False
click5;www.imdb.com;user31;99;False
click6;http://www.imdb.com;user31;84;False
click7;www.sporza.be;user31;8;False
click8;www.imdb.com;user31;6;False
click9;http://www.facebook.com;user31;53;True
click10;www.facebook.com;user31;114;False
click11;www.facebook.com;user31;6;False
click12;http://www.imdb.com;user31;40;True
click13;www.facebook.com;user31;78;True
click14;www.facebook.com;user31;55;False
click15;www.facebook.com;user31;108;False
click16;www.facebook.com;user31;32;False
click17;www.facebook.com;user31;49;False
click18;www.imdb.com;user31;112;False
click19;www.facebook.com;user31;36;False
click20;http://www.sporza.be;user31;57;False
click21;http://www.facebook.com;user31;112;False
click22;www.facebook.com;user31;3;True
click23;http://www.facebook.com;user31;2;False
click24;www.facebook.com;user31;14;False
click25;www.facebook.com;user31;39;False
click26;www.facebook.com;user31;6;False
click27;www.facebook.com;user31;85;False
click28;www.facebook.com;user31;40;False
click29;http://www.facebook.com;user31;59;False
click30;www.facebook.com;user31;64;False
click31;www.sporza.be;user31;16;True
click32;www.imdb.com;user31;77;False
click33;www.facebook.com;user31;5;False
click34;www.sporza.be;user31;83;False
click35;www.facebook.com;user31;95;True
click36;https://www.facebook.com;user31;120;False
click37;www.imdb.com;user31;60;False
click38;http://www.facebook.com;user31;72;False
click39;http://www.facebook.com;user31;16;True
click40;http://www.facebook.com;user31;4;False
click41;www.facebook.com;user31;41;False
click42;www.facebook.com;user31;73;True
click43;https://www.facebook.com;user31;112;False
click44;www.facebook.com;user31;49;False
click45;www.facebook.com;user31;99;False
click46;http://www.imdb.com;user31;114;False
click47;www.imdb.com;user31;9;False
click0;http://www.facebook.com;user32;89;False
click1;www.facebook.com;user32;95;True
click2;https://www.facebook.com;user32;55;False
click3;http://www.facebook.com;user32;52;False
click4;https://www.facebook.com;user32;54;False
click5;https://www.facebook.com;user32;92;False
click6;https://www.facebook.com;user32;3;False
click7;http://www.facebook.com;user32;75;True
click8;http://www.imdb.com;user32;25;False
click9;https://www.facebook.com;user32;68;False
click10;https://www.facebook.com;user32;16;False
click11;https://www.facebook.com;user32;56;False
click12;www.facebook.com;user32;34;False
click13;www.facebook.com;user32;88;False
click14;www.facebook.com;user32;80;False
click15;http://www.facebook.com;user32;124;False
click16;www.facebook.com;user32;50;False
click17;www.facebook.com;user32;47;True
click18;https://www.facebook.com;user32;99;False
click19;www.facebook.com;user32;88;False
click20;http://www.imdb.com;user32;12;False
click21;https://www.facebook.com;user32;38;False
click22;www.facebook.com;user32;10;True
click23;http://www.sporza.be;user32;21;False
click24;www.facebook.com;user32;76;False
click25;www.facebook.com;user32;18;False
click26;http://www.sporza.be;user32;16;False
click27;www.facebook.com;user32;96;False
click28;www.imdb.com;user32;22;False
click29;https://www.imdb.com;user32;94;False
click30;http://www.imdb.com;user32;81;False
click31;www.imdb.com;user32;49;False
click32;www.facebook.com;user32;13;False
click33;http://www.sporza.be;user32;49;False
click34;https://www.facebook.com;user32;54;False
click35;www.imdb.com;user32;116;False
click0;www.facebook.com;user33;74;False
click1;www.imdb.com;user33;67;False
click2;https://www.imdb.com;user33;109;False
click3;www.facebook.com;user33;75;False
click4;www.facebook.com;user33;48;True
click5;www.sporza.be;user33;22;False
click6;www.imdb.com;user33;105;True
click7;www.imdb.com;user33;83;False
